job_families_tenant_id_fkey,job_families,tenant_id,tenants,id
job_market_postings_source_id_fkey,job_market_postings,source_id,job_market_sources,id
job_postings_org_unit_id_fkey,job_postings,org_unit_id,org_units,id
job_template_skills_custom_skill_id_fkey,job_template_skills,custom_skill_id,tenant_custom_skills,id
job_template_skills_skill_id_fkey,job_template_skills,skill_id,esco_skills,id
learning_path_enrollments_enrolled_by_fkey_emp,learning_path_enrollments,enrolled_by_employee_id,employees,id
learning_paths_created_by_fkey_emp,learning_paths,created_by_employee_id,employees,id
leave_approval_steps_approver_id_fkey,leave_approval_steps,approver_id,employees,id
market_salary_data_tenant_id_fkey,market_salary_data,tenant_id,tenants,id
mentorship_programs_tenant_id_fkey,mentorship_programs,tenant_id,tenants,id
mentorships_tenant_id_fkey,mentorships,tenant_id,tenants,id
merit_cycles_created_by_fkey_emp,merit_cycles,created_by_employee_id,employees,id
merit_recommendations_approved_by_fkey_emp,merit_recommendations,approved_by_employee_id,employees,id
merit_recommendations_submitted_by_fkey_emp,merit_recommendations,submitted_by_employee_id,employees,id
model_predictions_tenant_id_fkey,model_predictions,tenant_id,tenants,id
onboarding_checklist_completed_by_fkey_emp,onboarding_checklist,completed_by_employee_id,employees,id
onboarding_documents_verified_by_fkey_emp,onboarding_documents,verified_by_employee_id,employees,id
onboarding_instances_created_by_fkey_emp,onboarding_instances,created_by_employee_id,employees,id
onboarding_instances_hr_contact_id_fkey_emp,onboarding_instances,hr_contact_id_employee_id,employees,id
onboarding_tasks_completed_by_fkey_emp,onboarding_tasks,completed_by_employee_id,employees,id
onboarding_templates_created_by_fkey_emp,onboarding_templates,created_by_employee_id,employees,id
onet_esco_mappings_esco_occupation_id_fkey,onet_esco_mappings,esco_occupation_id,esco_occupations,id
onet_esco_mappings_esco_skill_id_fkey,onet_esco_mappings,esco_skill_id,esco_skills,id
onet_skills_esco_skill_id_fkey,onet_skills,esco_skill_id,esco_skills,id
onet_skills_mapped_esco_skill_id_fkey,onet_skills,mapped_esco_skill_id,esco_skills,id
ontology_categories_parent_id_fkey,ontology_categories,parent_id,ontology_categories,id
ontology_embedding_jobs_tenant_id_fkey,ontology_embedding_jobs,tenant_id,tenants,id
ontology_feedback_submitted_by_fkey,ontology_feedback,submitted_by,employees,id
ontology_feedback_tenant_id_fkey,ontology_feedback,tenant_id,tenants,id
ontology_inference_jobs_tenant_id_fkey,ontology_inference_jobs,tenant_id,tenants,id
ontology_skill_dimensions_esco_skill_id_fkey,ontology_skill_dimensions,esco_skill_id,esco_skills,id
ontology_skill_relations_source_skill_id_fkey,ontology_skill_relations,source_skill_id,esco_skills,id
ontology_skill_relations_target_skill_id_fkey,ontology_skill_relations,target_skill_id,esco_skills,id
ontology_source_mappings_tenant_id_fkey,ontology_source_mappings,tenant_id,tenants,id
org_scenarios_base_org_unit_id_fkey,org_scenarios,base_org_unit_id,org_units,id
org_scenarios_created_by_fkey,org_scenarios,created_by,users,id
org_scenarios_tenant_id_fkey,org_scenarios,tenant_id,tenants,id
performance_predictions_tenant_id_fkey,performance_predictions,tenant_id,tenants,id
performance_reviews_tenant_id_fkey,performance_reviews,tenant_id,tenants,id
permission_overrides_granted_by_fkey,permission_overrides,granted_by,employees,id
permission_overrides_permission_id_fkey,permission_overrides,permission_id,permissions,id
permission_overrides_tenant_id_fkey,permission_overrides,tenant_id,tenants,id
plugin_api_keys_created_by_employee_id_fkey,plugin_api_keys,created_by_employee_id,employees,id
plugin_api_keys_tenant_id_fkey,plugin_api_keys,tenant_id,tenants,id
plugin_categories_parent_id_fkey,plugin_categories,parent_id,plugin_categories,id
plugin_configurations_tenant_id_fkey,plugin_configurations,tenant_id,tenants,id
plugin_configurations_updated_by_employee_id_fkey,plugin_configurations,updated_by_employee_id,employees,id
plugin_hook_executions_tenant_id_fkey,plugin_hook_executions,tenant_id,tenants,id
plugin_installations_installed_by_employee_id_fkey,plugin_installations,installed_by_employee_id,employees,id
plugin_installations_plugin_version_id_fkey,plugin_installations,plugin_version_id,plugin_versions,id
plugin_installations_tenant_id_fkey,plugin_installations,tenant_id,tenants,id
plugin_reviews_tenant_id_fkey,plugin_reviews,tenant_id,tenants,id
plugin_reviews_user_id_employee_id_fkey,plugin_reviews,user_id_employee_id,employees,id
plugin_webhooks_created_by_employee_id_fkey,plugin_webhooks,created_by_employee_id,employees,id
plugin_webhooks_tenant_id_fkey,plugin_webhooks,tenant_id,tenants,id
plugins_category_id_fkey,plugins,category_id,plugin_categories,id
plugins_publisher_tenant_id_fkey,plugins,publisher_tenant_id,tenants,id
position_skill_requirements_esco_skill_id_fkey,position_skill_requirements,esco_skill_id,esco_skills,id
preboarding_equipment_approved_by_fkey_emp,preboarding_equipment,approved_by_employee_id,employees,id
preboarding_equipment_requested_by_fkey_emp,preboarding_equipment,requested_by_employee_id,employees,id
preboarding_sessions_created_by_fkey_emp,preboarding_sessions,created_by_employee_id,employees,id
preboarding_templates_created_by_fkey_emp,preboarding_templates,created_by_employee_id,employees,id
preboarding_welcome_content_created_by_fkey_emp,preboarding_welcome_content,created_by_employee_id,employees,id
predictive_models_tenant_id_fkey,predictive_models,tenant_id,tenants,id
process_roles_esco_occupation_id_fkey,process_roles,esco_occupation_id,esco_occupations,id
process_skill_requirements_esco_skill_id_fkey,process_skill_requirements,esco_skill_id,esco_skills,id
rag_documents_knowledge_base_id_fkey,rag_documents,knowledge_base_id,rag_knowledge_bases,id
rag_documents_parent_document_id_fkey,rag_documents,parent_document_id,rag_documents,id
rag_documents_uploaded_by_fkey_emp,rag_documents,uploaded_by_employee_id,employees,id
rbp_area_perspectives_functional_area_id_fkey,rbp_area_perspectives,functional_area_id,rbp_functional_areas,id
rbp_area_perspectives_perspective_code_fkey,rbp_area_perspectives,perspective_code,rbp_perspectives,code
rbp_pages_functional_area_code_fkey,rbp_pages,functional_area_code,rbp_functional_areas,code
rbp_roles_default_dashboard_code_fkey,rbp_roles,default_dashboard_code,rbp_dashboards,code
rbp_roles_inherits_from_fkey,rbp_roles,inherits_from,rbp_roles,code
rbp_teams_created_by_fkey,rbp_teams,created_by,users,id
rbp_teams_tenant_id_fkey,rbp_teams,tenant_id,tenants,id
recognition_tenant_id_fkey,recognition,tenant_id,tenants,id
recruiting_candidate_history_candidate_id_fkey,recruiting_candidate_history,candidate_id,recruiting_candidates,id
recruiting_candidates_requisition_id_fkey,recruiting_candidates,requisition_id,recruiting_requisitions,id
recruiting_candidates_tenant_id_fkey,recruiting_candidates,tenant_id,tenants,id
recruiting_interview_participants_user_id_fkey_emp,recruiting_interview_participants,user_id_employee_id,employees,id
recruiting_interviews_created_by_fkey_emp,recruiting_interviews,created_by_employee_id,employees,id
recruiting_offers_candidate_id_fkey,recruiting_offers,candidate_id,recruiting_candidates,id
recruiting_offers_requisition_id_fkey,recruiting_offers,requisition_id,recruiting_requisitions,id
recruiting_offers_tenant_id_fkey,recruiting_offers,tenant_id,tenants,id
recruiting_requisitions_tenant_id_fkey,recruiting_requisitions,tenant_id,tenants,id
report_definitions_created_by_fkey_emp,report_definitions,created_by_employee_id,employees,id
report_definitions_tenant_id_fkey,report_definitions,tenant_id,tenants,id
report_delivery_log_execution_id_fkey,report_delivery_log,execution_id,report_executions,id
report_delivery_log_tenant_id_fkey,report_delivery_log,tenant_id,tenants,id
report_executions_executed_by_fkey_emp,report_executions,executed_by_employee_id,employees,id
report_subscriptions_tenant_id_fkey,report_subscriptions,tenant_id,tenants,id
role_permissions_tenant_id_fkey,role_permissions,tenant_id,tenants,id
role_skill_requirements_created_by_fkey,role_skill_requirements,created_by,employees,id
role_skill_requirements_skill_id_fkey,role_skill_requirements,skill_id,esco_skills,id
role_skill_requirements_updated_by_fkey,role_skill_requirements,updated_by,employees,id
salary_band_assignments_assigned_by_fkey_emp,salary_band_assignments,assigned_by_employee_id,employees,id
salary_band_assignments_band_id_fkey,salary_band_assignments,band_id,salary_bands,id
salary_bands_created_by_fkey_emp,salary_bands,created_by_employee_id,employees,id
salary_bands_tenant_id_fkey,salary_bands,tenant_id,tenants,id
salary_history_approved_by_fkey,salary_history,approved_by,employees,id
salary_history_contract_id_fkey,salary_history,contract_id,contracts,id
salary_history_employee_id_fkey,salary_history,employee_id,employees,id
salary_history_tenant_id_fkey,salary_history,tenant_id,tenants,id
saved_jobs_tenant_id_fkey,saved_jobs,tenant_id,tenants,id
signature_requests_created_by_fkey_emp,signature_requests,created_by_employee_id,employees,id
skill_adjacencies_adjacent_skill_id_fkey,skill_adjacencies,adjacent_skill_id,esco_skills,id
skill_adjacencies_skill_id_fkey,skill_adjacencies,skill_id,esco_skills,id
skill_aliases_esco_skill_id_fkey,skill_aliases,esco_skill_id,esco_skills,id
skill_classifications_classified_by_fkey,skill_classifications,classified_by,users,id
skill_classifications_esco_skill_id_fkey,skill_classifications,esco_skill_id,esco_skills,id
skill_demand_metrics_esco_skill_id_fkey,skill_demand_metrics,esco_skill_id,esco_skills,id
skill_gap_analyses_created_by_employee_id_fkey,skill_gap_analyses,created_by_employee_id,employees,id
skill_gap_snapshots_created_by_employee_id_fkey,skill_gap_snapshots,created_by_employee_id,employees,id
skill_migration_jobs_tenant_id_fkey,skill_migration_jobs,tenant_id,tenants,id
skill_pair_usage_skill_id_1_fkey,skill_pair_usage,skill_id_1,esco_skills,id
skill_pair_usage_skill_id_2_fkey,skill_pair_usage,skill_id_2,esco_skills,id
skill_relationships_source_skill_id_fkey,skill_relationships,source_skill_id,esco_skills,id
skill_relationships_target_skill_id_fkey,skill_relationships,target_skill_id,esco_skills,id
skill_relationships_validated_by_fkey,skill_relationships,validated_by,users,id
skill_requirements_templates_org_unit_id_fkey,skill_requirements_templates,org_unit_id,org_units,id
skill_requirements_templates_skill_id_fkey,skill_requirements_templates,skill_id,esco_skills,id
skill_supply_metrics_esco_skill_id_fkey,skill_supply_metrics,esco_skill_id,esco_skills,id
skill_synonyms_esco_skill_id_fkey,skill_synonyms,esco_skill_id,esco_skills,id
skill_taxonomy_extensions_approved_by_fkey,skill_taxonomy_extensions,approved_by,employees,id
skill_taxonomy_extensions_skill_id_fkey,skill_taxonomy_extensions,skill_id,esco_skills,id
skill_taxonomy_extensions_tenant_id_fkey,skill_taxonomy_extensions,tenant_id,tenants,id
social_comments_parent_comment_id_fkey,social_comments,parent_comment_id,social_comments,id
social_likes_comment_id_fkey,social_likes,comment_id,social_comments,id
sso_configurations_created_by_fkey_emp,sso_configurations,created_by_employee_id,employees,id
sso_login_attempts_config_id_fkey,sso_login_attempts,config_id,sso_configurations,id
surveys_tenant_id_fkey,surveys,tenant_id,tenants,id
sync_log_tenant_id_fkey,sync_log,tenant_id,tenants,id
sync_queue_tenant_id_fkey,sync_queue,tenant_id,tenants,id
tenant_custom_skills_base_esco_skill_id_fkey,tenant_custom_skills,base_esco_skill_id,esco_skills,id
tenant_custom_skills_category_id_fkey,tenant_custom_skills,category_id,ontology_categories,id
tenant_custom_skills_superseded_by_fkey,tenant_custom_skills,superseded_by,tenant_custom_skills,id
tenant_industry_classifications_classification_code_fkey,tenant_industry_classifications,classification_code,industry_classifications,code
tenant_jobs_tenant_org_unit_id_fkey,tenant_jobs,tenant_org_unit_id,tenant_org_units,id
tenant_schema_version_applied_by_fkey,tenant_schema_version,applied_by,users,id
tenants_industry_profile_id_fkey,tenants,industry_profile_id,industry_profiles,id
tenants_books_approved_by_fkey_emp,tenants_books,approved_by_employee_id,employees,id
turnover_risk_scores_tenant_id_fkey,turnover_risk_scores,tenant_id,tenants,id
unknown_skills_mapped_to_esco_id_fkey,unknown_skills,mapped_to_esco_id,esco_skills,id
unknown_skills_reviewed_by_employee_id_fkey,unknown_skills,reviewed_by_employee_id,employees,id
unknown_skills_suggested_esco_id_fkey,unknown_skills,suggested_esco_id,esco_skills,id
fk_bukrs,user_pernr_mapping,bukrs,t500c,bukrs
user_workspaces_tenant_id_fkey,user_workspaces,tenant_id,tenants,id
user_workspaces_user_id_fkey,user_workspaces,user_id,users,id
webhooks_tenant_id_fkey,webhooks,tenant_id,tenants,id
wellbeing_checkins_tenant_id_fkey,wellbeing_checkins,tenant_id,tenants,id
wellbeing_goals_tenant_id_fkey,wellbeing_goals,tenant_id,tenants,id
wellbeing_program_enrollments_resource_id_fkey,wellbeing_program_enrollments,resource_id,wellbeing_resources,id
wellbeing_program_enrollments_tenant_id_fkey,wellbeing_program_enrollments,tenant_id,tenants,id
wellbeing_resources_tenant_id_fkey,wellbeing_resources,tenant_id,tenants,id
whistleblowing_audit_log_user_id_fkey_emp,whistleblowing_audit_log,user_id_employee_id,employees,id
whistleblowing_reports_assigned_to_fkey_emp,whistleblowing_reports,assigned_to_employee_id,employees,id
widget_catalog_functional_area_code_fkey,widget_catalog,functional_area_code,rbp_functional_areas,code
widget_catalog_perspective_code_fkey,widget_catalog,perspective_code,rbp_perspectives,code
widget_templates_tenant_id_fkey,widget_templates,tenant_id,tenants,id
workforce_plan_actions_scenario_id_fkey,workforce_plan_actions,scenario_id,workforce_plan_scenarios,id
workforce_plan_actions_target_org_unit_id_fkey,workforce_plan_actions,target_org_unit_id,org_units,id
workforce_plan_actions_tenant_id_fkey,workforce_plan_actions,tenant_id,tenants,id
workforce_plan_actions_workforce_plan_id_fkey,workforce_plan_actions,workforce_plan_id,workforce_plans,id
workforce_plan_scenarios_created_by_fkey,workforce_plan_scenarios,created_by,employees,id
workforce_plan_scenarios_tenant_id_fkey,workforce_plan_scenarios,tenant_id,tenants,id
workforce_plan_scenarios_workforce_plan_id_fkey,workforce_plan_scenarios,workforce_plan_id,workforce_plans,id
workforce_plans_created_by_fkey,workforce_plans,created_by,users,id
workforce_plans_updated_by_fkey,workforce_plans,updated_by,users,id
workspace_templates_target_role_id_fkey,workspace_templates,target_role_id,rbp_roles,id
workspace_templates_tenant_id_fkey,workspace_templates,tenant_id,tenants,id
workspace_widgets_widget_catalog_id_fkey,workspace_widgets,widget_catalog_id,widget_catalog,id
